"Plot Title: 21476421"
"#","Date Time, GMT-06:00","Abs Pres, mm Hg (LGR S/N: 21476421, SEN S/N: 21476421)","Temp, °C (LGR S/N: 21476421, SEN S/N: 21476421)","Abs Pres Barom., mm Hg (LGR S/N: 21060405, SEN S/N: 21060405)","Water Level, meters (LGR S/N: 21476421)","Coupler Detached (LGR S/N: 21476421)","Coupler Attached (LGR S/N: 21476421)","Host Connected (LGR S/N: 21476421)","Stopped (LGR S/N: 21476421)","End Of File (LGR S/N: 21476421)"
1222,06/12/24 09:00:00 PM,980.02,9.669,678.53,3.796,,,,,
1223,06/12/24 10:00:00 PM,980.71,9.571,679.11,3.798,,,,,
1224,06/12/24 11:00:00 PM,981.07,9.571,679.15,3.802,,,,,
1225,06/13/24 12:00:00 AM,981.44,9.571,679.43,3.803,,,,,
1226,06/13/24 01:00:00 AM,981.56,9.571,679.65,3.802,,,,,
1227,06/13/24 02:00:00 AM,981.40,9.472,679.81,3.797,,,,,
1228,06/13/24 03:00:00 AM,981.64,9.472,680.07,3.797,,,,,
1229,06/13/24 04:00:00 AM,982.09,9.373,680.25,3.801,,,,,
1230,06/13/24 05:00:00 AM,982.45,9.373,680.66,3.800,,,,,
1231,06/13/24 06:00:00 AM,982.69,9.373,681.01,3.799,,,,,
1232,06/13/24 07:00:00 AM,982.81,9.373,681.21,3.798,,,,,
1233,06/13/24 08:00:00 AM,983.01,9.275,681.41,3.798,,,,,
1234,06/13/24 09:00:00 AM,983.17,9.373,681.62,3.797,,,,,
1235,06/13/24 10:00:00 AM,983.05,9.373,681.66,3.795,,,,,
1236,06/13/24 11:00:00 AM,982.48,9.472,681.18,3.794,,,,,
1237,06/13/24 12:00:00 PM,981.76,9.472,681.01,3.786,,,,,
1238,06/13/24 01:00:00 PM,981.40,9.472,680.57,3.787,,,,,
1239,06/13/24 02:00:00 PM,980.75,9.669,680.19,3.784,,,,,
1240,06/13/24 03:00:00 PM,980.19,9.768,679.76,3.782,,,,,
1241,06/13/24 04:00:00 PM,979.83,9.768,679.50,3.781,,,,,
1242,06/13/24 05:00:00 PM,979.26,9.571,678.99,3.780,,,,,
1243,06/13/24 06:00:00 PM,978.41,9.571,678.54,3.774,,,,,
1244,06/13/24 07:00:00 PM,977.89,9.768,677.94,3.775,,,,,
1245,06/13/24 08:00:00 PM,977.49,9.669,677.55,3.775,,,,,
1246,06/13/24 09:00:00 PM,977.20,9.571,677.23,3.776,,,,,
1247,06/13/24 10:00:00 PM,976.72,9.571,677.05,3.771,,,,,
1248,06/13/24 11:00:00 PM,976.64,9.669,676.82,3.774,,,,,
1249,06/14/24 12:00:00 AM,976.39,9.373,676.67,3.772,,,,,
1250,06/14/24 01:00:00 AM,976.07,9.176,676.39,3.771,,,,,
1251,06/14/24 02:00:00 AM,975.95,8.879,676.33,3.771,,,,,
1252,06/14/24 03:00:00 AM,975.67,9.077,675.98,3.772,,,,,
1253,06/14/24 04:00:00 AM,975.46,9.176,676.18,3.766,,,,,
1254,06/14/24 05:00:00 AM,975.51,9.275,676.08,3.768,,,,,
1255,06/14/24 06:00:00 AM,976.39,9.373,676.62,3.773,,,,,
1256,06/14/24 07:00:00 AM,977.04,9.472,677.49,3.770,,,,,
1257,06/14/24 08:00:00 AM,976.72,9.275,677.81,3.761,,,,,
1258,06/14/24 09:00:00 AM,975.63,9.275,677.07,3.756,,,,,
1259,06/14/24 10:00:00 AM,975.75,9.275,676.84,3.761,,,,,
1260,06/14/24 11:00:00 AM,975.91,9.373,676.54,3.767,,,,,
1261,06/14/24 12:00:00 PM,975.43,9.373,676.53,3.761,,,,,
1262,06/14/24 01:00:00 PM,974.22,9.669,676.32,3.747,,,,,
1263,06/14/24 02:00:00 PM,973.98,9.669,675.84,3.751,,,,,
1264,06/14/24 03:00:00 PM,974.22,9.965,675.66,3.757,,,,,
1265,06/14/24 04:00:00 PM,974.34,10.259,675.69,3.758,,,,,
1266,06/14/24 05:00:00 PM,973.86,10.259,675.62,3.752,,,,,
1267,06/14/24 06:00:00 PM,973.29,10.357,675.70,3.743,,,,,
1268,06/14/24 07:00:00 PM,973.49,10.553,675.76,3.746,,,,,
1269,06/14/24 08:00:00 PM,973.69,10.455,675.53,3.751,,,,,
1270,06/14/24 09:00:00 PM,974.02,10.357,675.93,3.750,,,,,
1271,06/14/24 10:00:00 PM,974.26,10.357,676.14,3.751,,,,,
1272,06/14/24 11:00:00 PM,973.66,10.357,676.11,3.743,,,,,
1273,06/15/24 12:00:00 AM,973.37,10.259,675.94,3.741,,,,,
1274,06/15/24 01:00:00 AM,973.81,10.161,675.54,3.753,,,,,
1275,06/15/24 02:00:00 AM,973.90,10.063,675.79,3.750,,,,,
1276,06/15/24 03:00:00 AM,973.41,10.063,675.75,3.744,,,,,
1277,06/15/24 04:00:00 AM,973.17,10.063,675.57,3.744,,,,,
1278,06/15/24 05:00:00 AM,973.17,10.063,675.57,3.743,,,,,
1279,06/15/24 06:00:00 AM,973.61,9.965,675.58,3.749,,,,,
1280,06/15/24 07:00:00 AM,973.13,9.965,675.26,3.747,,,,,
1281,06/15/24 08:00:00 AM,972.20,10.063,674.97,3.739,,,,,
1282,06/15/24 09:00:00 AM,971.47,10.063,674.40,3.736,,,,,
1283,06/15/24 10:00:00 AM,971.35,10.063,673.89,3.742,,,,,
1284,06/15/24 11:00:00 AM,971.72,10.063,674.01,3.745,,,,,
1285,06/15/24 12:00:00 PM,971.23,10.063,673.93,3.739,,,,,
1286,06/15/24 01:00:00 PM,970.87,10.063,674.01,3.734,,,,,
1287,06/15/24 02:00:00 PM,970.95,9.965,674.12,3.733,,,,,
1288,06/15/24 03:00:00 PM,972.52,9.669,675.49,3.736,,,,,
1289,06/15/24 04:00:00 PM,973.13,9.965,675.58,3.743,,,,,
1290,06/15/24 05:00:00 PM,971.52,9.866,674.71,3.733,,,,,
1291,06/15/24 06:00:00 PM,971.55,9.669,676.02,3.715,,,,,
1292,06/15/24 07:00:00 PM,971.96,9.768,676.13,3.719,,,,,
1293,06/15/24 08:00:00 PM,972.88,9.373,676.18,3.731,,,,,
1294,06/15/24 09:00:00 PM,973.41,9.768,676.33,3.736,,,,,
1295,06/15/24 10:00:00 PM,973.09,9.866,676.86,3.725,,,,,
1296,06/15/24 11:00:00 PM,972.52,9.669,677.10,3.714,,,,,
1297,06/16/24 12:00:00 AM,972.89,9.669,677.05,3.719,,,,,
1298,06/16/24 01:00:00 AM,973.57,9.866,676.93,3.730,,,,,
1299,06/16/24 02:00:00 AM,973.54,9.768,676.93,3.730,,,,,
1300,06/16/24 03:00:00 AM,972.57,9.768,677.03,3.715,,,,,
1301,06/16/24 04:00:00 AM,972.20,9.768,676.91,3.712,,,,,
1302,06/16/24 05:00:00 AM,972.44,9.768,677.16,3.712,,,,,
1303,06/16/24 06:00:00 AM,973.17,9.768,677.16,3.722,,,,,
1304,06/16/24 07:00:00 AM,972.85,9.866,677.28,3.716,,,,,
1305,06/16/24 08:00:00 AM,972.32,9.768,677.73,3.703,,,,,
1306,06/16/24 09:00:00 AM,972.00,9.866,677.35,3.703,,,,,
1307,06/16/24 10:00:00 AM,972.20,9.768,677.32,3.706,,,,,
1308,06/16/24 11:00:00 AM,972.32,9.768,677.52,3.705,,,,,
1309,06/16/24 12:00:00 PM,971.96,9.768,677.54,3.700,,,,,
1310,06/16/24 01:00:00 PM,971.35,9.768,677.43,3.693,,,,,
1311,06/16/24 02:00:00 PM,970.83,9.965,677.37,3.687,,,,,
1312,06/16/24 03:00:00 PM,970.79,9.866,677.02,3.691,,,,,
1313,06/16/24 04:00:00 PM,969.86,9.965,676.37,3.688,,,,,
1314,06/16/24 05:00:00 PM,969.33,10.161,676.11,3.684,,,,,
1315,06/16/24 06:00:00 PM,968.73,9.866,676.01,3.677,,,,,
1316,06/16/24 07:00:00 PM,968.89,9.965,676.57,3.672,,,,,
1317,06/16/24 08:00:00 PM,968.77,10.259,676.01,3.678,,,,,
1318,06/16/24 09:00:00 PM,968.33,10.063,675.82,3.674,,,,,
1319,06/16/24 10:00:00 PM,968.16,9.965,675.78,3.673,,,,,
1320,06/16/24 11:00:00 PM,967.44,9.965,675.61,3.665,,,,,
1321,06/17/24 12:00:00 AM,967.04,9.866,675.54,3.661,,,,,
1322,06/17/24 01:00:00 AM,966.80,9.866,675.29,3.661,,,,,
1323,06/17/24 02:00:00 AM,966.43,9.866,675.31,3.655,,,,,
1324,06/17/24 03:00:00 AM,965.87,9.669,674.67,3.656,,,,,
1325,06/17/24 04:00:00 AM,965.31,9.768,674.59,3.650,,,,,
1326,06/17/24 05:00:00 AM,964.95,9.768,674.54,3.646,,,,,
1327,06/17/24 06:00:00 AM,964.22,9.768,673.94,3.644,,,,,
1328,06/17/24 07:00:00 AM,964.58,9.768,674.44,3.642,,,,,
1329,06/17/24 08:00:00 AM,964.46,9.768,674.37,3.641,,,,,
1330,06/17/24 09:00:00 AM,963.73,9.768,674.10,3.635,,,,,
1331,06/17/24 10:00:00 AM,963.25,9.768,673.85,3.632,,,,,
1332,06/17/24 11:00:00 AM,963.01,9.768,673.89,3.628,,,,,
1333,06/17/24 12:00:00 PM,962.88,9.768,674.07,3.624,,,,,
1334,06/17/24 01:00:00 PM,963.09,9.669,674.19,3.625,,,,,
1335,06/17/24 02:00:00 PM,963.13,9.768,674.36,3.623,,,,,
1336,06/17/24 03:00:00 PM,963.01,9.472,674.64,3.618,,,,,
1337,06/17/24 04:00:00 PM,962.85,9.965,674.70,3.615,,,,,
1338,06/17/24 05:00:00 PM,962.88,9.768,674.77,3.614,,,,,
1339,06/17/24 06:00:00 PM,962.32,9.866,674.56,3.610,,,,,
1340,06/17/24 07:00:00 PM,961.88,9.669,674.58,3.603,,,,,
1341,06/17/24 08:00:00 PM,961.88,9.669,674.88,3.599,,,,,
1342,06/17/24 09:00:00 PM,962.04,9.768,675.21,3.597,,,,,
1343,06/17/24 10:00:00 PM,962.52,9.768,675.68,3.597,,,,,
1344,06/17/24 11:00:00 PM,963.09,9.669,676.17,3.598,,,,,
1345,06/18/24 12:00:00 AM,962.76,9.768,676.38,3.591,,,,,
1346,06/18/24 01:00:00 AM,962.37,9.669,676.18,3.588,,,,,
1347,06/18/24 02:00:00 AM,962.24,9.669,676.08,3.588,,,,,
1348,06/18/24 03:00:00 AM,962.49,9.669,676.50,3.585,,,,,
1349,06/18/24 04:00:00 AM,962.49,9.669,676.31,3.588,,,,,
1350,06/18/24 05:00:00 AM,962.24,9.669,676.50,3.582,,,,,
1351,06/18/24 06:00:00 AM,962.61,9.669,676.90,3.582,,,,,
1352,06/18/24 07:00:00 AM,962.85,9.669,677.28,3.580,,,,,
1353,06/18/24 08:00:00 AM,963.09,9.669,677.67,3.578,,,,,
1354,06/18/24 09:00:00 AM,963.33,9.669,677.95,3.577,,,,,
1355,06/18/24 10:00:00 AM,962.97,9.373,678.18,3.569,,,,,
1356,06/18/24 11:00:00 AM,963.33,9.373,678.54,3.569,,,,,
1357,06/18/24 12:00:00 PM,963.90,9.275,678.92,3.572,,,,,
1358,06/18/24 01:00:00 PM,964.10,9.176,679.22,3.570,,,,,
1359,06/18/24 02:00:00 PM,964.17,9.373,679.44,3.568,,,,,
1360,06/18/24 03:00:00 PM,963.90,9.571,679.32,3.566,,,,,
1361,06/18/24 04:00:00 PM,963.45,9.669,679.47,3.558,,,,,
1362,06/18/24 05:00:00 PM,963.53,9.571,679.69,3.556,,,,,
1363,06/18/24 06:00:00 PM,963.33,9.373,679.46,3.557,,,,,
1364,06/18/24 07:00:00 PM,963.13,9.472,679.31,3.556,,,,,
1365,06/18/24 08:00:00 PM,963.05,9.571,679.73,3.549,,,,,
1366,06/18/24 09:00:00 PM,963.01,9.768,680.10,3.544,,,,,
1367,06/18/24 10:00:00 PM,963.65,9.866,680.40,3.548,,,,,
1368,06/18/24 11:00:00 PM,963.49,9.768,680.43,3.546,,,,,
1369,06/19/24 12:00:00 AM,963.09,9.373,680.66,3.537,,,,,
1370,06/19/24 01:00:00 AM,962.93,9.275,680.39,3.538,,,,,
1371,06/19/24 02:00:00 AM,962.81,9.571,680.66,3.533,,,,,
1372,06/19/24 03:00:00 AM,962.76,9.768,680.36,3.537,,,,,
1373,06/19/24 04:00:00 AM,962.64,9.768,680.43,3.534,,,,,
1374,06/19/24 05:00:00 AM,962.32,9.571,680.43,3.530,,,,,
1375,06/19/24 06:00:00 AM,962.28,9.472,680.83,3.524,,,,,
1376,06/19/24 07:00:00 AM,962.44,9.571,681.21,3.521,,,,,
1377,06/19/24 08:00:00 AM,962.76,9.472,681.30,3.524,,,,,
1378,06/19/24 09:00:00 AM,962.93,9.571,681.67,3.521,,,,,
1379,06/19/24 10:00:00 AM,962.44,9.571,681.79,3.513,,,,,
1380,06/19/24 11:00:00 AM,962.24,9.669,681.86,3.509,,,,,
1381,06/19/24 12:00:00 PM,962.04,9.768,681.57,3.511,,,,,
1382,06/19/24 01:00:00 PM,961.92,9.768,681.93,3.504,,,,,
1383,06/19/24 02:00:00 PM,961.40,9.669,681.72,3.500,,,,,
1384,06/19/24 03:00:00 PM,961.15,9.965,681.71,3.497,,,,,
1385,06/19/24 04:00:00 PM,960.43,9.965,681.26,3.493,,,,,
1386,06/19/24 05:00:00 PM,960.59,9.768,681.57,3.491,,,,,
1387,06/19/24 06:00:00 PM,960.75,10.455,681.40,3.495,,,,,
1388,06/19/24 07:00:00 PM,960.14,10.748,681.38,3.488,,,,,
1389,06/19/24 08:00:00 PM,959.98,10.651,681.31,3.486,,,,,
1390,06/19/24 09:00:00 PM,959.86,10.063,681.42,3.483,,,,,
1391,06/19/24 10:00:00 PM,960.06,9.669,681.83,3.480,,,,,
1392,06/19/24 11:00:00 PM,960.18,9.669,681.90,3.481,,,,,
1393,06/20/24 12:00:00 AM,960.31,9.669,682.09,3.480,,,,,
1394,06/20/24 01:00:00 AM,960.27,9.571,682.05,3.480,,,,,
1395,06/20/24 02:00:00 AM,959.99,9.472,682.13,3.475,,,,,
1396,06/20/24 03:00:00 AM,959.79,9.571,682.35,3.469,,,,,
1397,06/20/24 04:00:00 AM,959.82,9.669,682.28,3.471,,,,,
1398,06/20/24 05:00:00 AM,959.86,9.472,682.55,3.467,,,,,
1399,06/20/24 06:00:00 AM,960.03,9.571,682.84,3.466,,,,,
1400,06/20/24 07:00:00 AM,960.06,9.669,683.09,3.463,,,,,
1401,06/20/24 08:00:00 AM,959.99,9.472,683.17,3.461,,,,,
1402,06/20/24 09:00:00 AM,959.46,9.373,682.85,3.458,,,,,
1403,06/20/24 10:00:00 AM,959.14,9.472,682.73,3.455,,,,,
1404,06/20/24 11:00:00 AM,958.41,9.472,682.43,3.449,,,,,
1405,06/20/24 12:00:00 PM,957.81,9.472,681.91,3.448,,,,,
1406,06/20/24 01:00:00 PM,957.29,9.669,681.76,3.443,,,,,
1407,06/20/24 02:00:00 PM,956.52,9.866,681.29,3.439,,,,,
1408,06/20/24 03:00:00 PM,955.92,9.866,681.03,3.434,,,,,
1409,06/20/24 04:00:00 PM,955.59,10.259,680.57,3.436,,,,,
1410,06/20/24 05:00:00 PM,955.11,10.259,680.18,3.435,,,,,
1411,06/20/24 06:00:00 PM,954.66,10.063,680.07,3.431,,,,,
1412,06/20/24 07:00:00 PM,954.06,10.063,679.80,3.426,,,,,
1413,06/20/24 08:00:00 PM,954.02,9.965,679.80,3.426,,,,,
1414,06/20/24 09:00:00 PM,953.86,9.866,679.49,3.428,,,,,
1415,06/20/24 10:00:00 PM,954.18,9.768,680.07,3.424,,,,,
1416,06/20/24 11:00:00 PM,954.54,9.768,680.37,3.425,,,,,
1417,06/21/24 12:00:00 AM,954.18,9.768,680.46,3.419,,,,,
1418,06/21/24 01:00:00 AM,953.94,9.768,680.01,3.422,,,,,
1419,06/21/24 02:00:00 AM,953.94,9.768,680.12,3.420,,,,,
1420,06/21/24 03:00:00 AM,953.50,9.571,680.07,3.415,,,,,
1421,06/21/24 04:00:00 AM,953.66,9.373,680.52,3.411,,,,,
1422,06/21/24 05:00:00 AM,953.62,9.275,680.23,3.414,,,,,
1423,06/21/24 06:00:00 AM,953.54,9.373,680.32,3.412,,,,,
1424,06/21/24 07:00:00 AM,953.13,9.866,680.22,3.408,,,,,
1425,06/21/24 08:00:00 AM,952.98,10.063,680.02,3.408,,,,,
1426,06/21/24 09:00:00 AM,952.61,9.768,679.96,3.404,,,,,
1427,06/21/24 10:00:00 AM,952.09,9.373,679.83,3.399,,,,,
1428,06/21/24 11:00:00 AM,951.41,9.472,679.20,3.398,,,,,
1429,06/21/24 12:00:00 PM,951.08,9.866,679.10,3.395,,,,,
1430,06/21/24 01:00:00 PM,950.35,10.161,678.73,3.390,,,,,
1431,06/21/24 02:00:00 PM,949.50,10.161,678.22,3.386,,,,,
1432,06/21/24 03:00:00 PM,949.02,10.455,677.79,3.385,,,,,
1433,06/21/24 04:00:00 PM,948.66,10.748,677.28,3.387,,,,,
1434,06/21/24 05:00:00 PM,948.21,10.553,676.86,3.387,,,,,
1435,06/21/24 06:00:00 PM,947.81,10.455,676.79,3.382,,,,,
1436,06/21/24 07:00:00 PM,947.52,10.651,676.56,3.382,,,,,
1437,06/21/24 08:00:00 PM,948.04,11.041,676.60,3.388,,,,,
1438,06/21/24 09:00:00 PM,948.14,10.357,676.80,3.387,,,,,
1439,06/21/24 10:00:00 PM,948.14,10.063,677.12,3.382,,,,,
1440,06/21/24 11:00:00 PM,948.30,9.866,677.76,3.376,,,,,
1441,06/22/24 12:00:00 AM,948.78,9.866,677.91,3.380,,,,,
1442,06/22/24 01:00:00 AM,948.75,9.768,678.01,3.378,,,,,
1443,06/22/24 02:00:00 AM,948.95,9.669,678.03,3.381,,,,,
1444,06/22/24 03:00:00 AM,948.78,9.571,678.17,3.376,,,,,
1445,06/22/24 04:00:00 AM,948.75,9.472,678.36,3.373,,,,,
1446,06/22/24 05:00:00 AM,949.07,9.373,678.65,3.374,,,,,
1447,06/22/24 06:00:00 AM,949.80,9.373,678.63,3.384,,,,,
1448,06/22/24 07:00:00 AM,950.00,9.571,678.74,3.385,,,,,
1449,06/22/24 08:00:00 AM,949.80,9.669,679.04,3.378,,,,,
1450,06/22/24 09:00:00 AM,949.67,9.965,679.08,3.376,,,,,
1451,06/22/24 10:00:00 AM,949.27,9.275,678.92,3.373,,,,,
1452,06/22/24 11:00:00 AM,949.15,9.275,678.54,3.376,,,,,
1453,06/22/24 12:00:00 PM,948.83,9.373,678.36,3.374,,,,,
1454,06/22/24 01:00:00 PM,948.18,9.571,678.27,3.367,,,,,
1455,06/22/24 02:00:00 PM,947.73,9.965,677.73,3.368,,,,,
1456,06/22/24 03:00:00 PM,947.33,10.161,677.25,3.369,,,,,
1457,06/22/24 04:00:00 PM,947.25,10.259,677.09,3.370,,,,,
1458,06/22/24 05:00:00 PM,947.01,9.965,676.77,3.371,,,,,
1459,06/22/24 06:00:00 PM,946.49,9.866,676.60,3.367,,,,,
1460,06/22/24 07:00:00 PM,946.01,9.866,676.13,3.366,,,,,
1461,06/22/24 08:00:00 PM,946.25,9.866,676.07,3.371,,,,,
1462,06/22/24 09:00:00 PM,946.20,10.063,675.81,3.373,,,,,
1463,06/22/24 10:00:00 PM,946.20,10.651,675.98,3.371,,,,,
1464,06/22/24 11:00:00 PM,945.94,11.236,675.63,3.373,,,,,
1465,06/23/24 12:00:00 AM,945.94,11.236,675.51,3.374,,,,,
1466,06/23/24 01:00:00 AM,945.99,10.748,675.15,3.380,,,,,
1467,06/23/24 02:00:00 AM,945.97,11.625,674.82,3.384,,,,,
1468,06/23/24 03:00:00 AM,945.52,12.013,674.85,3.378,,,,,
1469,06/23/24 04:00:00 AM,945.15,12.304,674.91,3.372,,,,,
1470,06/23/24 05:00:00 AM,945.84,12.207,674.65,3.385,,,,,
1471,06/23/24 06:00:00 AM,946.49,12.013,674.91,3.390,,,,,
1472,06/23/24 07:00:00 AM,946.49,12.013,675.00,3.389,,,,,
1473,06/23/24 08:00:00 AM,946.23,12.304,674.92,3.387,,,,,
1474,06/23/24 09:00:00 AM,946.00,12.013,674.86,3.384,,,,,
1475,06/23/24 10:00:00 AM,946.11,11.041,674.73,3.387,,,,,
1476,06/23/24 11:00:00 AM,946.11,12.304,674.65,3.389,,,,,
1477,06/23/24 12:00:00 PM,945.80,12.110,674.31,3.389,,,,,
1478,06/23/24 01:00:00 PM,945.09,11.819,674.27,3.380,,,,,
1479,06/23/24 02:00:00 PM,944.84,11.819,673.92,3.381,,,,,
1480,06/23/24 03:00:00 PM,944.44,11.722,673.62,3.380,,,,,
1481,06/23/24 04:00:00 PM,945.15,12.304,673.53,3.391,,,,,
1482,06/23/24 05:00:00 PM,945.06,12.401,673.46,3.391,,,,,
1483,06/23/24 06:00:00 PM,944.74,12.497,673.44,3.387,,,,,
1484,06/23/24 07:00:00 PM,944.78,12.594,673.32,3.389,,,,,
1485,06/23/24 08:00:00 PM,945.09,12.787,673.39,3.392,,,,,
1486,06/23/24 09:00:00 PM,945.81,12.787,673.52,3.401,,,,,
1487,06/23/24 10:00:00 PM,946.50,12.690,674.13,3.402,,,,,
1488,06/23/24 11:00:00 PM,947.03,12.787,674.46,3.404,,,,,
1489,06/24/24 12:00:00 AM,947.75,12.787,675.09,3.405,,,,,
1490,06/24/24 01:00:00 AM,948.24,12.787,675.42,3.408,,,,,
1491,06/24/24 02:00:00 AM,949.05,12.690,675.86,3.413,,,,,
1492,06/24/24 03:00:00 AM,949.56,12.787,676.20,3.415,,,,,
1493,06/24/24 04:00:00 AM,949.41,12.690,676.04,3.415,,,,,
1494,06/24/24 05:00:00 AM,949.53,12.690,676.03,3.417,,,,,
1495,06/24/24 06:00:00 AM,949.98,12.594,676.64,3.415,,,,,
1496,06/24/24 07:00:00 AM,950.55,12.497,676.92,3.419,,,,,
1497,06/24/24 08:00:00 AM,950.86,12.690,677.13,3.420,,,,,
1498,06/24/24 09:00:00 AM,950.70,12.594,677.07,3.419,,,,,
1499,06/24/24 10:00:00 AM,950.42,12.497,677.09,3.414,,,,,
1500,06/24/24 11:00:00 AM,950.55,12.497,677.16,3.415,,,,,
1501,06/24/24 12:00:00 PM,950.38,12.401,676.90,3.416,,,,,
1502,06/24/24 01:00:00 PM,950.22,12.304,676.68,3.417,,,,,
1503,06/24/24 02:00:00 PM,950.30,12.497,676.77,3.417,,,,,
1504,06/24/24 03:00:00 PM,950.25,12.690,676.53,3.420,,,,,
1505,06/24/24 04:00:00 PM,950.25,12.690,676.26,3.424,,,,,
1506,06/24/24 05:00:00 PM,950.21,12.883,676.14,3.425,,,,,
1507,06/24/24 06:00:00 PM,950.00,12.980,675.98,3.424,,,,,
1508,06/24/24 07:00:00 PM,950.52,13.076,676.22,3.428,,,,,
1509,06/24/24 08:00:00 PM,950.49,12.980,676.67,3.421,,,,,
1510,06/24/24 09:00:00 PM,950.65,12.787,676.83,3.421,,,,,
1511,06/24/24 10:00:00 PM,951.10,12.690,677.14,3.423,,,,,
1512,06/24/24 11:00:00 PM,951.58,12.690,677.59,3.424,,,,,
1513,06/25/24 12:00:00 AM,952.08,12.401,677.78,3.428,,,,,
1514,06/25/24 01:00:00 AM,952.32,12.401,678.03,3.427,,,,,
1515,06/25/24 02:00:00 AM,952.72,12.497,678.31,3.429,,,,,
1516,06/25/24 03:00:00 AM,953.16,12.401,678.73,3.429,,,,,
1517,06/25/24 04:00:00 AM,953.81,12.497,679.09,3.433,,,,,
1518,06/25/24 05:00:00 AM,954.54,12.497,679.60,3.436,,,,,
1519,06/25/24 06:00:00 AM,954.90,12.497,679.88,3.437,,,,,
1520,06/25/24 07:00:00 AM,955.14,12.497,680.35,3.434,,,,,
1521,06/25/24 08:00:00 AM,955.66,12.594,680.65,3.437,,,,,
1522,06/25/24 09:00:00 AM,955.82,12.690,680.82,3.437,,,,,
1523,06/25/24 10:00:00 AM,955.78,12.594,680.94,3.435,,,,,
1524,06/25/24 11:00:00 AM,955.46,12.690,680.64,3.435,,,,,
1525,06/25/24 12:00:00 PM,955.37,12.787,680.65,3.434,,,,,
1526,06/25/24 01:00:00 PM,955.23,12.401,680.47,3.434,,,,,
1527,06/25/24 02:00:00 PM,954.90,12.497,680.60,3.428,,,,,
1528,06/25/24 03:00:00 PM,954.93,12.594,680.56,3.429,,,,,
1529,06/25/24 04:00:00 PM,954.73,12.690,680.67,3.425,,,,,
1530,06/25/24 05:00:00 PM,954.75,13.076,680.40,3.429,,,,,
1531,06/25/24 06:00:00 PM,954.24,12.690,680.24,3.424,,,,,
1532,06/25/24 07:00:00 PM,954.15,13.076,679.76,3.429,,,,,
1533,06/25/24 08:00:00 PM,954.00,12.980,679.86,3.426,,,,,
1534,06/25/24 09:00:00 PM,953.88,12.690,679.59,3.428,,,,,
1535,06/25/24 10:00:00 PM,954.29,12.497,679.83,3.430,,,,,
1536,06/25/24 11:00:00 PM,954.33,12.594,680.15,3.426,,,,,
1537,06/26/24 12:00:00 AM,954.58,12.304,680.12,3.430,,,,,
1538,06/26/24 01:00:00 AM,954.37,11.139,680.08,3.427,,,,,
1539,06/26/24 02:00:00 AM,954.29,11.236,680.11,3.425,,,,,
1540,06/26/24 03:00:00 AM,954.12,11.139,679.98,3.425,,,,,
1541,06/26/24 04:00:00 AM,953.80,11.236,679.57,3.426,,,,,
1542,06/26/24 05:00:00 AM,953.97,10.748,679.39,3.431,,,,,
1543,06/26/24 06:00:00 AM,953.93,10.944,679.43,3.430,,,,,
1544,06/26/24 07:00:00 AM,953.76,11.139,679.23,3.430,,,,,
1545,06/26/24 08:00:00 AM,953.31,11.528,678.78,3.430,,,,,
1546,06/26/24 09:00:00 AM,953.01,12.304,678.76,3.427,,,,,
1547,06/26/24 10:00:00 AM,952.62,11.916,678.05,3.431,,,,,
1548,06/26/24 11:00:00 AM,952.02,11.625,677.52,3.430,,,,,
1549,06/26/24 12:00:00 PM,951.03,12.207,676.59,3.430,,,,,
1550,06/26/24 01:00:00 PM,950.16,11.819,675.89,3.427,,,,,
1551,06/26/24 02:00:00 PM,948.95,11.819,674.86,3.424,,,,,
1552,06/26/24 03:00:00 PM,948.83,11.819,674.91,3.422,,,,,
1553,06/26/24 04:00:00 PM,948.90,12.013,675.35,3.417,,,,,
1554,06/26/24 05:00:00 PM,948.71,11.819,675.03,3.419,,,,,
1555,06/26/24 06:00:00 PM,948.84,11.528,675.07,3.420,,,,,
1556,06/26/24 07:00:00 PM,947.67,11.625,674.56,3.411,,,,,
1557,06/26/24 08:00:00 PM,947.62,11.819,674.25,3.415,,,,,
1558,06/26/24 09:00:00 PM,948.29,12.304,674.35,3.423,,,,,
1559,06/26/24 10:00:00 PM,948.30,12.013,674.19,3.425,,,,,
1560,06/26/24 11:00:00 PM,947.82,12.013,674.08,3.420,,,,,
1561,06/27/24 12:00:00 AM,947.15,11.528,673.98,3.412,,,,,
1562,06/27/24 01:00:00 AM,947.56,11.041,673.64,3.422,,,,,
1563,06/27/24 02:00:00 AM,947.83,11.431,673.62,3.426,,,,,
1564,06/27/24 03:00:00 AM,947.55,11.625,673.56,3.423,,,,,
1565,06/27/24 04:00:00 AM,946.98,11.722,673.23,3.420,,,,,
1566,06/27/24 05:00:00 AM,947.37,12.110,673.77,3.418,,,,,
1567,06/27/24 06:00:00 AM,947.65,12.207,673.40,3.427,,,,,
1568,06/27/24 07:00:00 AM,948.27,11.916,674.22,3.424,,,,,
1569,06/27/24 08:00:00 AM,947.47,11.431,673.74,3.419,,,,,
1570,06/27/24 09:00:00 AM,947.95,11.431,674.65,3.414,,,,,
1571,06/27/24 10:00:00 AM,948.43,11.722,674.44,3.423,,,,,
1572,06/27/24 11:00:00 AM,948.71,11.819,674.28,3.429,,,,,
1573,06/27/24 12:00:00 PM,948.42,12.013,674.03,3.429,,,,,
