"Plot Title:  21567199"
"#","Date Time, GMT-06:00","Abs Pres, mm Hg (LGR S/N: 21567199, SEN S/N: 21567199)","Temp, °C (LGR S/N: 21567199, SEN S/N: 21567199)","Water Level, meters (LGR S/N: 21567199)","Coupler Detached (LGR S/N: 21567199)","Coupler Attached (LGR S/N: 21567199)","Host Connected (LGR S/N: 21567199)","Stopped (LGR S/N: 21567199)","End Of File (LGR S/N: 21567199)"
1991,07/14/24 08:00:00 PM,737.40,16.713,1.084,,,,,
1992,07/14/24 09:00:00 PM,737.39,17.284,1.085,,,,,
1993,07/14/24 10:00:00 PM,738.17,17.284,1.096,,,,,
1994,07/14/24 11:00:00 PM,738.98,17.379,1.107,,,,,
1995,07/15/24 12:00:00 AM,739.45,17.284,1.113,,,,,
1996,07/15/24 01:00:00 AM,739.28,17.475,1.111,,,,,
1997,07/15/24 02:00:00 AM,739.23,17.379,1.110,,,,,
1998,07/15/24 03:00:00 AM,739.53,17.475,1.115,,,,,
1999,07/15/24 04:00:00 AM,739.95,17.855,1.121,,,,,
2000,07/15/24 05:00:00 AM,740.59,18.140,1.131,,,,,
2001,07/15/24 06:00:00 AM,741.10,18.140,1.138,,,,,
2002,07/15/24 07:00:00 AM,740.71,18.426,1.133,,,,,
2003,07/15/24 08:00:00 AM,740.83,18.711,1.135,,,,,
2004,07/15/24 09:00:00 AM,740.61,18.806,1.132,,,,,
2005,07/15/24 10:00:00 AM,740.10,18.806,1.125,,,,,
2006,07/15/24 11:00:00 AM,739.37,18.901,1.115,,,,,
2007,07/15/24 12:00:00 PM,738.94,19.092,1.110,,,,,
2008,07/15/24 01:00:00 PM,738.25,19.282,1.101,,,,,
2009,07/15/24 02:00:00 PM,737.69,19.187,1.093,,,,,
2010,07/15/24 03:00:00 PM,737.10,18.996,1.085,,,,,
2011,07/15/24 04:00:00 PM,736.76,18.806,1.080,,,,,
2012,07/15/24 05:00:00 PM,736.31,17.760,1.071,,,,,
2013,07/15/24 06:00:00 PM,736.41,17.379,1.072,,,,,
2014,07/15/24 07:00:00 PM,736.29,16.523,1.069,,,,,
2015,07/15/24 08:00:00 PM,735.74,15.855,1.060,,,,,
2016,07/15/24 09:00:00 PM,735.78,15.951,1.061,,,,,
2017,07/15/24 10:00:00 PM,736.64,16.141,1.073,,,,,
2018,07/15/24 11:00:00 PM,737.06,15.951,1.078,,,,,
2019,07/16/24 12:00:00 AM,737.79,16.427,1.089,,,,,
2020,07/16/24 01:00:00 AM,738.38,16.618,1.098,,,,,
2021,07/16/24 02:00:00 AM,737.88,16.046,1.090,,,,,
2022,07/16/24 03:00:00 AM,738.14,16.046,1.093,,,,,
2023,07/16/24 04:00:00 AM,738.39,16.046,1.097,,,,,
2024,07/16/24 05:00:00 AM,739.29,15.760,1.108,,,,,
2025,07/16/24 06:00:00 AM,739.97,15.569,1.117,,,,,
2026,07/16/24 07:00:00 AM,740.19,14.900,1.119,,,,,
2027,07/16/24 08:00:00 AM,739.80,14.613,1.113,,,,,
2028,07/16/24 09:00:00 AM,740.19,14.900,1.119,,,,,
2029,07/16/24 10:00:00 AM,740.19,15.473,1.120,,,,,
2030,07/16/24 11:00:00 AM,739.80,16.332,1.116,,,,,
2031,07/16/24 12:00:00 PM,739.40,17.189,1.113,,,,,
2032,07/16/24 01:00:00 PM,738.96,17.950,1.108,,,,,
2033,07/16/24 02:00:00 PM,739.03,18.711,1.110,,,,,
2034,07/16/24 03:00:00 PM,738.76,19.282,1.108,,,,,
2035,07/16/24 04:00:00 PM,737.99,19.282,1.097,,,,,
2036,07/16/24 05:00:00 PM,737.51,19.377,1.091,,,,,
2037,07/16/24 06:00:00 PM,737.39,19.092,1.089,,,,,
2038,07/16/24 07:00:00 PM,737.14,19.092,1.085,,,,,
2039,07/16/24 08:00:00 PM,737.26,19.377,1.088,,,,,
2040,07/16/24 09:00:00 PM,737.10,18.996,1.085,,,,,
2041,07/16/24 10:00:00 PM,737.19,18.616,1.085,,,,,
2042,07/16/24 11:00:00 PM,737.65,19.092,1.092,,,,,
2043,07/17/24 12:00:00 AM,737.18,19.187,1.086,,,,,
2044,07/17/24 01:00:00 AM,738.05,18.806,1.097,,,,,
2045,07/17/24 02:00:00 AM,738.14,18.426,1.098,,,,,
2046,07/17/24 03:00:00 AM,738.30,18.806,1.101,,,,,
2047,07/17/24 04:00:00 AM,738.18,18.521,1.098,,,,,
2048,07/17/24 05:00:00 AM,738.82,18.806,1.108,,,,,
2049,07/17/24 06:00:00 AM,739.11,18.901,1.112,,,,,
2050,07/17/24 07:00:00 AM,739.19,19.092,1.113,,,,,
2051,07/17/24 08:00:00 AM,739.53,19.282,1.118,,,,,
2052,07/17/24 09:00:00 AM,739.35,19.472,1.116,,,,,
2053,07/17/24 10:00:00 AM,738.88,19.567,1.110,,,,,
2054,07/17/24 11:00:00 AM,738.53,19.948,1.106,,,,,
2055,07/17/24 12:00:00 PM,737.87,20.234,1.098,,,,,
2056,07/17/24 01:00:00 PM,737.39,20.329,1.091,,,,,
2057,07/17/24 02:00:00 PM,736.82,20.805,1.085,,,,,
2058,07/17/24 03:00:00 PM,736.42,21.091,1.080,,,,,
2059,07/17/24 04:00:00 PM,735.73,21.282,1.071,,,,,
2060,07/17/24 05:00:00 PM,735.55,21.473,1.069,,,,,
2061,07/17/24 06:00:00 PM,735.07,21.569,1.063,,,,,
2062,07/17/24 07:00:00 PM,735.29,21.473,1.066,,,,,
2063,07/17/24 08:00:00 PM,735.03,21.473,1.062,,,,,
2064,07/17/24 09:00:00 PM,734.52,21.473,1.055,,,,,
2065,07/17/24 10:00:00 PM,735.14,21.091,1.063,,,,,
2066,07/17/24 11:00:00 PM,735.24,20.710,1.063,,,,,
2067,07/18/24 12:00:00 AM,734.69,20.615,1.055,,,,,
2068,07/18/24 01:00:00 AM,735.24,20.710,1.063,,,,,
2069,07/18/24 02:00:00 AM,734.94,20.615,1.059,,,,,
2070,07/18/24 03:00:00 AM,734.90,20.519,1.058,,,,,
2071,07/18/24 04:00:00 AM,735.52,20.138,1.066,,,,,
2072,07/18/24 05:00:00 AM,735.92,19.853,1.070,,,,,
2073,07/18/24 06:00:00 AM,736.79,19.472,1.081,,,,,
2074,07/18/24 07:00:00 AM,736.50,18.806,1.076,,,,,
2075,07/18/24 08:00:00 AM,736.41,19.187,1.076,,,,,
2076,07/18/24 09:00:00 AM,736.16,18.616,1.071,,,,,
2077,07/18/24 10:00:00 AM,736.29,18.901,1.074,,,,,
2078,07/18/24 11:00:00 AM,736.07,18.996,1.071,,,,,
2079,07/18/24 12:00:00 PM,735.83,19.662,1.069,,,,,
2080,07/18/24 01:00:00 PM,735.48,20.043,1.065,,,,,
2081,07/18/24 02:00:00 PM,736.01,20.710,1.074,,,,,
2082,07/18/24 03:00:00 PM,736.13,20.996,1.076,,,,,
2083,07/18/24 04:00:00 PM,735.35,20.996,1.065,,,,,
2084,07/18/24 05:00:00 PM,734.84,20.996,1.058,,,,,
2085,07/18/24 06:00:00 PM,734.07,20.996,1.048,,,,,
2086,07/18/24 07:00:00 PM,734.11,21.091,1.049,,,,,
2087,07/18/24 08:00:00 PM,733.89,21.187,1.046,,,,,
2088,07/18/24 09:00:00 PM,733.82,20.996,1.044,,,,,
2089,07/18/24 10:00:00 PM,734.21,20.710,1.049,,,,,
2090,07/18/24 11:00:00 PM,734.65,20.519,1.055,,,,,
2091,07/19/24 12:00:00 AM,734.87,20.424,1.057,,,,,
2092,07/19/24 01:00:00 AM,735.56,20.234,1.066,,,,,
2093,07/19/24 02:00:00 AM,735.81,20.234,1.070,,,,,
2094,07/19/24 03:00:00 AM,735.65,19.853,1.067,,,,,
2095,07/19/24 04:00:00 AM,735.52,20.138,1.066,,,,,
2096,07/19/24 05:00:00 AM,736.07,20.234,1.073,,,,,
2097,07/19/24 06:00:00 AM,736.33,20.234,1.077,,,,,
2098,07/19/24 07:00:00 AM,736.55,20.138,1.080,,,,,
2099,07/19/24 08:00:00 AM,736.84,20.234,1.084,,,,,
2100,07/19/24 09:00:00 AM,736.76,20.043,1.082,,,,,
2101,07/19/24 10:00:00 AM,736.29,20.138,1.076,,,,,
2102,07/19/24 11:00:00 AM,736.55,20.138,1.080,,,,,
2103,07/19/24 12:00:00 PM,736.15,20.424,1.075,,,,,
2104,07/19/24 01:00:00 PM,735.71,20.615,1.069,,,,,
2105,07/19/24 02:00:00 PM,735.32,20.901,1.065,,,,,
2106,07/19/24 03:00:00 PM,735.17,21.187,1.063,,,,,
2107,07/19/24 04:00:00 PM,734.96,21.951,1.062,,,,,
2108,07/19/24 05:00:00 PM,734.57,22.238,1.057,,,,,
2109,07/19/24 06:00:00 PM,733.54,22.238,1.043,,,,,
2110,07/19/24 07:00:00 PM,733.31,21.664,1.039,,,,,
2111,07/19/24 08:00:00 PM,733.13,21.855,1.037,,,,,
2112,07/19/24 09:00:00 PM,733.72,22.046,1.045,,,,,
2113,07/19/24 10:00:00 PM,733.86,21.760,1.047,,,,,
2114,07/19/24 11:00:00 PM,733.71,21.378,1.044,,,,,
2115,07/20/24 12:00:00 AM,734.40,21.187,1.053,,,,,
2116,07/20/24 01:00:00 AM,735.10,20.996,1.062,,,,,
2117,07/20/24 02:00:00 AM,735.39,21.091,1.066,,,,,
2118,07/20/24 03:00:00 AM,735.20,20.615,1.062,,,,,
2119,07/20/24 04:00:00 AM,735.08,20.329,1.060,,,,,
2120,07/20/24 05:00:00 AM,735.56,20.234,1.066,,,,,
2121,07/20/24 06:00:00 AM,735.81,20.234,1.070,,,,,
2122,07/20/24 07:00:00 AM,736.58,20.234,1.080,,,,,
2123,07/20/24 08:00:00 AM,736.58,20.234,1.080,,,,,
2124,07/20/24 09:00:00 AM,736.33,20.234,1.077,,,,,
2125,07/20/24 10:00:00 AM,736.37,20.329,1.077,,,,,
2126,07/20/24 11:00:00 AM,736.03,20.138,1.073,,,,,
2127,07/20/24 12:00:00 PM,735.83,19.662,1.069,,,,,
2128,07/20/24 01:00:00 PM,735.34,20.329,1.063,,,,,
2129,07/20/24 02:00:00 PM,734.70,21.282,1.057,,,,,
2130,07/20/24 03:00:00 PM,733.93,21.282,1.046,,,,,
2131,07/20/24 04:00:00 PM,734.06,20.329,1.046,,,,,
2132,07/20/24 05:00:00 PM,734.03,20.901,1.047,,,,,
2133,07/20/24 06:00:00 PM,733.50,22.142,1.043,,,,,
2134,07/20/24 07:00:00 PM,733.87,22.429,1.049,,,,,
2135,07/20/24 08:00:00 PM,733.61,21.760,1.043,,,,,
2136,07/20/24 09:00:00 PM,734.34,21.664,1.053,,,,,
2137,07/20/24 10:00:00 PM,733.76,22.142,1.046,,,,,
2138,07/20/24 11:00:00 PM,734.20,21.951,1.052,,,,,
2139,07/21/24 12:00:00 AM,733.86,21.760,1.047,,,,,
2140,07/21/24 01:00:00 AM,734.48,21.378,1.054,,,,,
2141,07/21/24 02:00:00 AM,734.78,21.473,1.059,,,,,
2142,07/21/24 03:00:00 AM,734.30,21.569,1.052,,,,,
2143,07/21/24 04:00:00 AM,734.56,21.569,1.056,,,,,
2144,07/21/24 05:00:00 AM,734.74,21.378,1.058,,,,,
2145,07/21/24 06:00:00 AM,734.96,21.282,1.060,,,,,
2146,07/21/24 07:00:00 AM,734.92,21.187,1.060,,,,,
2147,07/21/24 08:00:00 AM,734.84,20.996,1.058,,,,,
2148,07/21/24 09:00:00 AM,734.51,20.805,1.053,,,,,
2149,07/21/24 10:00:00 AM,734.25,20.805,1.050,,,,,
2150,07/21/24 11:00:00 AM,734.07,20.996,1.048,,,,,
2151,07/21/24 12:00:00 PM,733.49,21.473,1.041,,,,,
2152,07/21/24 01:00:00 PM,733.23,21.473,1.038,,,,,
2153,07/21/24 02:00:00 PM,732.05,21.091,1.020,,,,,
2154,07/21/24 03:00:00 PM,731.37,21.951,1.013,,,,,
2155,07/21/24 04:00:00 PM,731.00,22.333,1.009,,,,,
2156,07/21/24 05:00:00 PM,730.27,22.429,0.999,,,,,
2157,07/21/24 06:00:00 PM,729.91,22.812,0.995,,,,,
2158,07/21/24 07:00:00 PM,729.73,23.677,0.995,,,,,
2159,07/21/24 08:00:00 PM,729.65,23.484,0.993,,,,,
2160,07/21/24 09:00:00 PM,729.58,23.292,0.992,,,,,
2161,07/21/24 10:00:00 PM,729.69,22.908,0.992,,,,,
2162,07/21/24 11:00:00 PM,730.13,22.717,0.998,,,,,
2163,07/22/24 12:00:00 AM,730.09,22.621,0.997,,,,,
2164,07/22/24 01:00:00 AM,730.19,22.238,0.998,,,,,
2165,07/22/24 02:00:00 AM,730.38,22.046,1.000,,,,,
2166,07/22/24 03:00:00 AM,730.38,22.046,1.000,,,,,
2167,07/22/24 04:00:00 AM,729.90,22.142,0.994,,,,,
2168,07/22/24 05:00:00 AM,730.16,22.142,0.997,,,,,
2169,07/22/24 06:00:00 AM,730.46,22.238,1.001,,,,,
2170,07/22/24 07:00:00 AM,730.16,22.142,0.997,,,,,
2171,07/22/24 08:00:00 AM,730.16,22.142,0.997,,,,,
2172,07/22/24 09:00:00 AM,729.86,22.046,0.993,,,,,
2173,07/22/24 10:00:00 AM,729.13,22.142,0.983,,,,,
2174,07/22/24 11:00:00 AM,728.87,22.142,0.980,,,,,
2175,07/22/24 12:00:00 PM,728.43,22.333,0.974,,,,,
2176,07/22/24 01:00:00 PM,727.08,22.812,0.957,,,,,
2177,07/22/24 02:00:00 PM,726.67,23.100,0.952,,,,,
2178,07/22/24 03:00:00 PM,726.71,23.196,0.953,,,,,
2179,07/22/24 04:00:00 PM,726.08,22.908,0.943,,,,,
2180,07/22/24 05:00:00 PM,725.75,22.717,0.938,,,,,
2181,07/22/24 06:00:00 PM,725.61,23.004,0.937,,,,,
2182,07/22/24 07:00:00 PM,724.72,23.388,0.926,,,,,
2183,07/22/24 08:00:00 PM,724.62,23.100,0.924,,,,,
2184,07/22/24 09:00:00 PM,724.65,22.525,0.923,,,,,
2185,07/22/24 10:00:00 PM,724.69,22.621,0.924,,,,,
2186,07/22/24 11:00:00 PM,724.72,22.717,0.924,,,,,
2187,07/23/24 12:00:00 AM,725.17,22.525,0.930,,,,,
2188,07/23/24 01:00:00 AM,725.42,22.525,0.934,,,,,
2189,07/23/24 02:00:00 AM,725.20,22.621,0.931,,,,,
2190,07/23/24 03:00:00 AM,725.42,22.525,0.934,,,,,
2191,07/23/24 04:00:00 AM,725.23,22.046,0.930,,,,,
2192,07/23/24 05:00:00 AM,725.71,21.951,0.936,,,,,
2193,07/23/24 06:00:00 AM,726.30,22.142,0.945,,,,,
2194,07/23/24 07:00:00 AM,726.34,22.238,0.945,,,,,
2195,07/23/24 08:00:00 AM,726.63,22.333,0.949,,,,,
2196,07/23/24 09:00:00 AM,726.89,22.333,0.953,,,,,
2197,07/23/24 10:00:00 AM,726.12,22.333,0.942,,,,,
2198,07/23/24 11:00:00 AM,726.34,22.238,0.945,,,,,
2199,07/23/24 12:00:00 PM,726.45,22.525,0.948,,,,,
2200,07/23/24 01:00:00 PM,725.93,22.525,0.940,,,,,
2201,07/23/24 02:00:00 PM,725.82,22.238,0.938,,,,,
2202,07/23/24 03:00:00 PM,725.38,21.760,0.931,,,,,
2203,07/23/24 04:00:00 PM,724.75,21.473,0.922,,,,,
2204,07/23/24 05:00:00 PM,724.42,21.282,0.917,,,,,
2205,07/23/24 06:00:00 PM,724.11,20.519,0.911,,,,,
2206,07/23/24 07:00:00 PM,724.31,19.758,0.912,,,,,
2207,07/23/24 08:00:00 PM,723.96,18.901,0.906,,,,,
2208,07/23/24 09:00:00 PM,724.24,18.331,0.908,,,,,
2209,07/23/24 10:00:00 PM,724.37,18.045,0.910,,,,,
2210,07/23/24 11:00:00 PM,724.54,17.855,0.911,,,,,
2211,07/24/24 12:00:00 AM,725.18,18.140,0.921,,,,,
2212,07/24/24 01:00:00 AM,725.58,19.092,0.928,,,,,
2213,07/24/24 02:00:00 AM,725.80,18.996,0.931,,,,,
2214,07/24/24 03:00:00 AM,726.40,18.616,0.938,,,,,
2215,07/24/24 04:00:00 AM,726.09,19.092,0.935,,,,,
2216,07/24/24 05:00:00 AM,726.09,19.092,0.935,,,,,
2217,07/24/24 06:00:00 AM,726.19,18.711,0.936,,,,,
2218,07/24/24 07:00:00 AM,726.15,18.616,0.935,,,,,
2219,07/24/24 08:00:00 AM,726.49,18.806,0.940,,,,,
2220,07/24/24 09:00:00 AM,726.35,19.092,0.938,,,,,
2221,07/24/24 10:00:00 AM,726.43,19.282,0.940,,,,,
2222,07/24/24 11:00:00 AM,725.77,19.567,0.932,,,,,
2223,07/24/24 12:00:00 PM,725.42,19.948,0.928,,,,,
2224,07/24/24 01:00:00 PM,724.80,20.329,0.920,,,,,
2225,07/24/24 02:00:00 PM,724.88,20.519,0.921,,,,,
2226,07/24/24 03:00:00 PM,723.82,21.091,0.908,,,,,
2227,07/24/24 04:00:00 PM,723.75,20.901,0.907,,,,,
2228,07/24/24 05:00:00 PM,722.86,20.615,0.894,,,,,
2229,07/24/24 06:00:00 PM,722.23,20.329,0.885,,,,,
2230,07/24/24 07:00:00 PM,721.86,20.043,0.879,,,,,
2231,07/24/24 08:00:00 PM,721.19,19.662,0.869,,,,,
2232,07/24/24 09:00:00 PM,720.78,19.282,0.863,,,,,
2233,07/24/24 10:00:00 PM,721.03,19.282,0.867,,,,,
2234,07/24/24 11:00:00 PM,722.44,19.567,0.886,,,,,
2235,07/25/24 12:00:00 AM,722.69,19.567,0.890,,,,,
2236,07/25/24 01:00:00 AM,722.62,19.377,0.888,,,,,
2237,07/25/24 02:00:00 AM,722.08,18.711,0.880,,,,,
2238,07/25/24 03:00:00 AM,722.22,18.426,0.881,,,,,
2239,07/25/24 04:00:00 AM,722.26,18.521,0.881,,,,,
2240,07/25/24 05:00:00 AM,721.71,18.426,0.874,,,,,
2241,07/25/24 06:00:00 AM,721.31,18.711,0.869,,,,,
2242,07/25/24 07:00:00 AM,720.74,19.187,0.862,,,,,
2243,07/25/24 08:00:00 AM,721.03,19.282,0.867,,,,,
2244,07/25/24 09:00:00 AM,721.59,19.377,0.874,,,,,
2245,07/25/24 10:00:00 AM,721.63,19.472,0.875,,,,,
2246,07/25/24 11:00:00 AM,721.11,19.472,0.868,,,,,
2247,07/25/24 12:00:00 PM,720.38,19.567,0.858,,,,,
2248,07/25/24 01:00:00 PM,721.01,18.616,0.865,,,,,
2249,07/25/24 02:00:00 PM,720.87,17.665,0.861,,,,,
2250,07/25/24 03:00:00 PM,720.64,16.523,0.856,,,,,
2251,07/25/24 04:00:00 PM,720.31,15.760,0.850,,,,,
2252,07/25/24 05:00:00 PM,720.01,14.517,0.844,,,,,
2253,07/25/24 06:00:00 PM,720.70,13.750,0.852,,,,,
2254,07/25/24 07:00:00 PM,720.99,13.269,0.856,,,,,
2255,07/25/24 08:00:00 PM,721.54,12.787,0.862,,,,,
2256,07/25/24 09:00:00 PM,721.91,12.497,0.867,,,,,
2257,07/25/24 10:00:00 PM,721.78,12.207,0.865,,,,,
2258,07/25/24 11:00:00 PM,722.58,11.722,0.875,,,,,
2259,07/26/24 12:00:00 AM,722.70,11.431,0.876,,,,,
2260,07/26/24 01:00:00 AM,723.00,11.528,0.881,,,,,
2261,07/26/24 02:00:00 AM,722.40,11.334,0.872,,,,,
2262,07/26/24 03:00:00 AM,723.00,15.473,0.886,,,,,
2263,07/26/24 04:00:00 AM,723.49,17.189,0.896,,,,,
2264,07/26/24 05:00:00 AM,723.82,17.950,0.902,,,,,
2265,07/26/24 06:00:00 AM,724.07,17.950,0.905,,,,,
2266,07/26/24 07:00:00 AM,723.52,17.855,0.897,,,,,
2267,07/26/24 08:00:00 AM,723.34,18.045,0.896,,,,,
2268,07/26/24 09:00:00 AM,722.87,18.140,0.889,,,,,
2269,07/26/24 10:00:00 AM,722.99,18.426,0.892,,,,,
2270,07/26/24 11:00:00 AM,722.30,18.616,0.882,,,,,
2271,07/26/24 12:00:00 PM,721.33,18.140,0.868,,,,,
2272,07/26/24 01:00:00 PM,720.56,18.140,0.858,,,,,
2273,07/26/24 02:00:00 PM,719.96,17.950,0.849,,,,,
2274,07/26/24 03:00:00 PM,719.45,17.950,0.842,,,,,
2275,07/26/24 04:00:00 PM,718.39,17.855,0.828,,,,,
2276,07/26/24 05:00:00 PM,717.49,17.570,0.815,,,,,
2277,07/26/24 06:00:00 PM,716.84,16.046,0.803,,,,,
2278,07/26/24 07:00:00 PM,716.84,16.046,0.803,,,,,
2279,07/26/24 08:00:00 PM,716.71,16.332,0.802,,,,,
2280,07/26/24 09:00:00 PM,716.88,16.141,0.804,,,,,
2281,07/26/24 10:00:00 PM,717.27,15.855,0.809,,,,,
2282,07/26/24 11:00:00 PM,716.76,15.282,0.801,,,,,
2283,07/27/24 12:00:00 AM,716.47,14.613,0.796,,,,,
2284,07/27/24 01:00:00 AM,717.37,14.325,0.808,,,,,
2285,07/27/24 02:00:00 AM,717.79,14.134,0.813,,,,,
2286,07/27/24 03:00:00 AM,718.09,15.378,0.819,,,,,
2287,07/27/24 04:00:00 AM,717.70,15.664,0.814,,,,,
2288,07/27/24 05:00:00 AM,717.87,16.046,0.817,,,,,
2289,07/27/24 06:00:00 AM,718.07,16.523,0.821,,,,,
2290,07/27/24 07:00:00 AM,718.59,16.523,0.828,,,,,
2291,07/27/24 08:00:00 AM,718.12,16.618,0.822,,,,,
2292,07/27/24 09:00:00 AM,717.68,16.808,0.816,,,,,
2293,07/27/24 10:00:00 AM,717.73,16.903,0.817,,,,,
2294,07/27/24 11:00:00 AM,717.29,17.094,0.811,,,,,
2295,07/27/24 12:00:00 PM,716.90,17.379,0.807,,,,,
2296,07/27/24 01:00:00 PM,715.96,17.570,0.794,,,,,
2297,07/27/24 02:00:00 PM,714.93,17.570,0.780,,,,,
2298,07/27/24 03:00:00 PM,714.67,17.570,0.776,,,,,
2299,07/27/24 04:00:00 PM,714.67,17.570,0.776,,,,,
2300,07/27/24 05:00:00 PM,714.07,17.379,0.768,,,,,
2301,07/27/24 06:00:00 PM,714.04,17.284,0.767,,,,,
2302,07/27/24 07:00:00 PM,713.44,17.094,0.759,,,,,
2303,07/27/24 08:00:00 PM,713.40,16.999,0.758,,,,,
2304,07/27/24 09:00:00 PM,713.87,16.903,0.764,,,,,
2305,07/27/24 10:00:00 PM,714.39,16.903,0.771,,,,,
2306,07/27/24 11:00:00 PM,714.05,16.713,0.767,,,,,
2307,07/28/24 12:00:00 AM,714.31,16.713,0.770,,,,,
2308,07/28/24 01:00:00 AM,714.48,16.523,0.772,,,,,
2309,07/28/24 02:00:00 AM,714.73,16.523,0.775,,,,,
2310,07/28/24 03:00:00 AM,715.29,16.618,0.783,,,,,
2311,07/28/24 04:00:00 AM,715.45,16.999,0.786,,,,,
2312,07/28/24 05:00:00 AM,715.87,17.379,0.792,,,,,
2313,07/28/24 06:00:00 AM,715.87,17.379,0.792,,,,,
2314,07/28/24 07:00:00 AM,716.60,17.284,0.802,,,,,
2315,07/28/24 08:00:00 AM,716.56,17.189,0.802,,,,,
2316,07/28/24 09:00:00 AM,716.30,17.189,0.798,,,,,
2317,07/28/24 10:00:00 AM,715.83,17.284,0.792,,,,,
2318,07/28/24 11:00:00 AM,715.66,17.475,0.790,,,,,
2319,07/28/24 12:00:00 PM,715.48,17.665,0.788,,,,,
2320,07/28/24 01:00:00 PM,715.34,17.950,0.786,,,,,
2321,07/28/24 02:00:00 PM,714.58,17.950,0.776,,,,,
2322,07/28/24 03:00:00 PM,713.80,17.950,0.765,,,,,
2323,07/28/24 04:00:00 PM,713.98,17.760,0.767,,,,,
2324,07/28/24 05:00:00 PM,713.64,17.570,0.762,,,,,
2325,07/28/24 06:00:00 PM,713.82,17.379,0.764,,,,,
2326,07/28/24 07:00:00 PM,713.70,17.094,0.762,,,,,
2327,07/28/24 08:00:00 PM,713.23,16.618,0.755,,,,,
2328,07/28/24 09:00:00 PM,713.75,16.618,0.762,,,,,
2329,07/28/24 10:00:00 PM,714.48,16.523,0.772,,,,,
2330,07/28/24 11:00:00 PM,714.52,16.618,0.773,,,,,
2331,07/29/24 12:00:00 AM,714.39,16.903,0.771,,,,,
2332,07/29/24 01:00:00 AM,714.09,16.808,0.767,,,,,
2333,07/29/24 02:00:00 AM,714.26,16.618,0.769,,,,,
2334,07/29/24 03:00:00 AM,715.03,16.618,0.780,,,,,
2335,07/29/24 04:00:00 AM,715.20,16.999,0.783,,,,,
2336,07/29/24 05:00:00 AM,715.02,17.189,0.781,,,,,
2337,07/29/24 06:00:00 AM,715.32,17.284,0.785,,,,,
2338,07/29/24 07:00:00 AM,715.28,17.189,0.784,,,,,
2339,07/29/24 08:00:00 AM,715.54,17.189,0.788,,,,,
2340,07/29/24 09:00:00 AM,715.57,17.284,0.788,,,,,
2341,07/29/24 10:00:00 AM,715.32,17.284,0.785,,,,,
2342,07/29/24 11:00:00 AM,714.63,17.475,0.776,,,,,
2343,07/29/24 12:00:00 PM,714.02,17.855,0.768,,,,,
2344,07/29/24 01:00:00 PM,713.55,17.950,0.762,,,,,
2345,07/29/24 02:00:00 PM,712.99,17.855,0.754,,,,,
2346,07/29/24 03:00:00 PM,712.45,17.189,0.746,,,,,
2347,07/29/24 04:00:00 PM,711.64,17.094,0.734,,,,,
2348,07/29/24 05:00:00 PM,711.17,17.189,0.728,,,,,
2349,07/29/24 06:00:00 PM,711.32,16.332,0.728,,,,,
2350,07/29/24 07:00:00 PM,711.37,15.855,0.728,,,,,
2351,07/29/24 08:00:00 PM,711.97,15.473,0.736,,,,,
2352,07/29/24 09:00:00 PM,711.85,15.187,0.734,,,,,
2353,07/29/24 10:00:00 PM,712.70,14.804,0.745,,,,,
2354,07/29/24 11:00:00 PM,713.60,14.517,0.757,,,,,
2355,07/30/24 12:00:00 AM,713.47,14.230,0.755,,,,,
2356,07/30/24 01:00:00 AM,713.90,14.613,0.761,,,,,
2357,07/30/24 02:00:00 AM,714.80,14.900,0.774,,,,,
2358,07/30/24 03:00:00 AM,714.46,15.282,0.770,,,,,
2359,07/30/24 04:00:00 AM,714.19,15.282,0.766,,,,,
2360,07/30/24 05:00:00 AM,714.54,15.473,0.771,,,,,
2361,07/30/24 06:00:00 AM,714.66,15.760,0.773,,,,,
2362,07/30/24 07:00:00 AM,714.62,15.664,0.772,,,,,
2363,07/30/24 08:00:00 AM,715.43,15.760,0.784,,,,,
2364,07/30/24 09:00:00 AM,714.75,15.951,0.774,,,,,
2365,07/30/24 10:00:00 AM,715.00,15.951,0.778,,,,,
2366,07/30/24 11:00:00 AM,714.83,16.141,0.776,,,,,
2367,07/30/24 12:00:00 PM,715.12,16.237,0.780,,,,,
2368,07/30/24 01:00:00 PM,714.87,16.237,0.777,,,,,
2369,07/30/24 02:00:00 PM,714.40,16.332,0.771,,,,,
2370,07/30/24 03:00:00 PM,714.57,16.141,0.772,,,,,
2371,07/30/24 04:00:00 PM,714.61,16.237,0.773,,,,,
2372,07/30/24 05:00:00 PM,714.53,16.046,0.772,,,,,
2373,07/30/24 06:00:00 PM,714.84,15.569,0.775,,,,,
2374,07/30/24 07:00:00 PM,714.80,14.900,0.774,,,,,
2375,07/30/24 08:00:00 PM,715.23,14.709,0.779,,,,,
2376,07/30/24 09:00:00 PM,715.44,14.613,0.782,,,,,
2377,07/30/24 10:00:00 PM,716.12,14.421,0.791,,,,,
2378,07/30/24 11:00:00 PM,716.12,14.421,0.791,,,,,
2379,07/31/24 12:00:00 AM,715.74,14.134,0.785,,,,,
2380,07/31/24 01:00:00 AM,716.08,13.750,0.789,,,,,
2381,07/31/24 02:00:00 AM,717.58,13.654,0.810,,,,,
2382,07/31/24 03:00:00 AM,717.45,14.517,0.809,,,,,
2383,07/31/24 04:00:00 AM,717.45,15.091,0.810,,,,,
