Date,Site,Test,Parameter,Value,Units,Qualifier,Method,Start Depth,End Depth,SampleType,Volume,Notes
09/14/2010,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,418.582,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,964.2,"Bucket in 02IX10 @ 1400 hours.  Cool, mostly cloudy and rainy for last week (sunny yesterday).  Few gnats in sample, filtered through 500um mesh.;QC: 20100928N Spikes: 103.116 Reps: 207.334; 212.500; 69.563; 75.878 Knowns: 93.934; 101.167;"
09/14/2010,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,13.222,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,964.2,"Bucket in 02IX10 @ 1400 hours.  Cool, mostly cloudy and rainy for last week (sunny yesterday).  Few gnats in sample, filtered through 500um mesh.;QC: 20100921P Spikes: 92.728 Reps: 11.215; 11.294; 6.179; 6.769 Knowns: 104.250; 99.422; 100.479;"
09/14/2010,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,12.041,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1530.5,"Bucket in 07IX10 @ 1000 hours.  Cool, mostly cloudy and rainy for last week.  1 bee and a few organics in sample, filtered through 500um mesh.;QC: 20100921P Spikes: 92.728 Reps: 11.215; 11.294; 6.179; 6.769 Knowns: 104.250; 99.422; 100.479;"
09/22/2010,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,136.152,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1787.2,"Bucket in 14IX10 @ 0900 hours.  Cloudy, cool and rainy all last week.  2 flies and light organics in sample, filtered through 500um mesh.;QC: 20100928N Spikes: 103.116 Reps: 207.334; 212.500; 69.563; 75.878 Knowns: 93.934; 101.167;"
09/22/2010,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,269.904,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,1468.6,"Bucket in 14IX10 @ 0900 hours.  Cloudy, cool and rainy all last week.  1 midge and light organics in sample, filtered through 500um mesh.;QC: 20100928N Spikes: 103.116 Reps: 207.334; 212.500; 69.563; 75.878 Knowns: 93.934; 101.167;"
09/22/2010,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,8.495,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,1468.6,"Bucket in 14IX10 @ 0900 hours.  Cloudy, cool and rainy all last week.  1 midge and light organics in sample, filtered through 500um mesh.;QC: 20101021P Spikes: 91.898; 91.312 Reps: 3.491; 3.712; 4.264; 3.270 Knowns: 97.050; 90.732; 98.461;"
09/22/2010,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,7.98,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1787.2,"Bucket in 14IX10 @ 0900 hours.  Cloudy, cool and rainy all last week.  2 flies and light organics in sample, filtered through 500um mesh.;QC: 20101021P Spikes: 91.898; 91.312 Reps: 3.491; 3.712; 4.264; 3.270 Knowns: 97.050; 90.732; 98.461;"
09/29/2010,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,652.815,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,916.9,"Bucket in 22IX10 @ 1030 hours.  Warm, partly cloudy t sunny for last week.  1 wasp and moderate organics in sample.  Filtered through 500um mesh.  Chem filtering very slow, fines clogging the filter.;QC: 20101110N Spikes: 102.783; 108.316; 0.000 Reps: 104.660; 120.417; 453.054; 453.054; 812.281; 831.042 Knowns: 98.898; 99.715; 99.598;"
09/29/2010,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,87.383,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,916.9,"Bucket in 22IX10 @ 1030 hours.  Warm, partly cloudy t sunny for last week.  1 wasp and moderate organics in sample.  Filtered through 500um mesh.  Chem filtering very slow, fines clogging the filter.;QC: 20101021P Spikes: 91.898; 91.312 Reps: 3.491; 3.712; 4.264; 3.270 Knowns: 97.050; 90.732; 98.461;"
10/05/2010,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,295.489,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1130,"Bucket in 29IX10 @ 1030 hours.  Warm, clear to partly cloudy until yesterdy then heavy showers. 2 hymenopterans and some fine organics in samle, filtered through 500um mesh.  October 1 was open burning FIRES AT FLBS.;QC: 20101110N Spikes: 102.783; 108.316; 0.000 Reps: 104.660; 120.417; 453.054; 453.054; 812.281; 831.042 Knowns: 98.898; 99.715; 99.598;"
10/05/2010,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,691.379,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,362,"Bucket in 22IX10 @ 1030 hours.  Heavy rain yesterday.  1 dipteran in sample filtered through 500 um mesh.  Open burning started October 1st, FIRES AT FLBS;QC: 20101110N Spikes: 102.783; 108.316; 0.000 Reps: 104.660; 120.417; 453.054; 453.054; 812.281; 831.042 Knowns: 98.898; 99.715; 99.598;"
10/05/2010,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,71.611,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,362,"Bucket in 22IX10 @ 1030 hours.  Heavy rain yesterday.  1 dipteran in sample filtered through 500 um mesh.  Open burning started October 1st, FIRES AT FLBS;QC: 20101021P Spikes: 91.898; 91.312 Reps: 3.491; 3.712; 4.264; 3.270 Knowns: 97.050; 90.732; 98.461;"
10/05/2010,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,74.24,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1130,"Bucket in 29IX10 @ 1030 hours.  Warm, clear to partly cloudy until yesterdy then heavy showers. 2 hymenopterans and some fine organics in samle, filtered through 500um mesh.  October 1 was open burning FIRES AT FLBS.;QC: 20101021P Spikes: 91.898; 91.312 Reps: 3.491; 3.712; 4.264; 3.270 Knowns: 97.050; 90.732; 98.461;"
10/12/2010,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,283.817,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,983.8,"Bucket in 05X10 @ 1300 hours.  Large moth, yellow jacket and P.pine needles in sample.  Filtered through 500um mesh.;QC: 20101110N Spikes: 102.783; 108.316; 0.000 Reps: 104.660; 120.417; 453.054; 453.054; 812.281; 831.042 Knowns: 98.898; 99.715; 99.598;"
10/12/2010,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,265.143,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,511.6,Bucket in 05X10 @ 1300 hours.  Rain about 4 days ago trace precip yesterday.  Fine organics in sample.  Filtered through 500um mesh.;QC: 20101110N Spikes: 102.783; 108.316; 0.000 Reps: 104.660; 120.417; 453.054; 453.054; 812.281; 831.042 Knowns: 98.898; 99.715; 99.598;
10/12/2010,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,5.515,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,511.6,Bucket in 05X10 @ 1300 hours.  Rain about 4 days ago trace precip yesterday.  Fine organics in sample.  Filtered through 500um mesh.;QC: 20101021P Spikes: 91.898; 91.312 Reps: 3.491; 3.712; 4.264; 3.270 Knowns: 97.050; 90.732; 98.461;
10/12/2010,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,45.993,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,983.8,"Bucket in 05X10 @ 1300 hours.  Large moth, yellow jacket and P.pine needles in sample.  Filtered through 500um mesh.;QC: 20101021P Spikes: 91.898; 91.312 Reps: 3.491; 3.712; 4.264; 3.270 Knowns: 97.050; 90.732; 98.461;"
10/20/2010,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,59.725,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1368.2,"Bucket in 12X10 @ 1000 hours.  Cool, mostly sunny all week.  Few midges in sample, filtered through 500 um mesh.;QC: 20101110N Spikes: 102.783; 108.316; 0.000 Reps: 104.660; 120.417; 453.054; 453.054; 812.281; 831.042 Knowns: 98.898; 99.715; 99.598;"
10/20/2010,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,3.797,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1368.2,"Bucket in 12X10 @ 1000 hours.  Cool, mostly sunny all week.  Few midges in sample, filtered through 500 um mesh.;QC: 20101118P Spikes: 107.945 Reps: 4.040; 3.797; 10.856; 10.085 Knowns: 99.647; 99.335;"
10/28/2010,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,97.074,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1799.5,"Bucket in 20X10 @ 0930 hous.  Cool, rainy and windy last 3 days.  Few organics in sample (no bugs), filtered through 500um mesh.  **Plugged in warmer.;QC: 20101110N Spikes: 102.783; 108.316; 0.000 Reps: 104.660; 120.417; 453.054; 453.054; 812.281; 831.042 Knowns: 98.898; 99.715; 99.598;"
10/28/2010,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,168.27,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,1081.2,"Bucket in 12X10 @ 1000 hours.  Cool, rainy and windy last 3 days.  Few organics in sample (no bugs), filtered through 500 um mesh.;QC: 20101110N Spikes: 102.783; 108.316; 0.000 Reps: 104.660; 120.417; 453.054; 453.054; 812.281; 831.042 Knowns: 98.898; 99.715; 99.598;"
10/28/2010,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,7.002,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,1081.2,"Bucket in 12X10 @ 1000 hours.  Cool, rainy and windy last 3 days.  Few organics in sample (no bugs), filtered through 500 um mesh.;QC: 20101118P Spikes: 107.945 Reps: 4.040; 3.797; 10.856; 10.085 Knowns: 99.647; 99.335;"
10/28/2010,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,2.823,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1799.5,"Bucket in 20X10 @ 0930 hous.  Cool, rainy and windy last 3 days.  Few organics in sample (no bugs), filtered through 500um mesh.  **Plugged in warmer.;QC: 20101118P Spikes: 107.945 Reps: 4.040; 3.797; 10.856; 10.085 Knowns: 99.647; 99.335;"
11/03/2010,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,86.569,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1715.4,"Bucket in 28X10 @ 0915 hours.  Cool and cloudy all week.  1 fly in sample, filtered through 500um mesh.;QC: 20101110N Spikes: 102.783; 108.316; 0.000 Reps: 104.660; 120.417; 453.054; 453.054; 812.281; 831.042 Knowns: 98.898; 99.715; 99.598;"
11/03/2010,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,392.362,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,235.4,"Bucket in 28X10 @ 0915 hours.  Cool and cloudy all week, rainy 2 and 3 days ago.  Sample pretty clean, filtered through 500um mesh.  *** Not enough sample for pH or yellow bottle (silica, sulfate, chloride).;QC: 20101110N Spikes: 102.783; 108.316; 0.000 Reps: 104.660; 120.417; 453.054; 453.054; 812.281; 831.042 Knowns: 98.898; 99.715; 99.598;"
11/03/2010,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,1.16,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,235.4,"Bucket in 28X10 @ 0915 hours.  Cool and cloudy all week, rainy 2 and 3 days ago.  Sample pretty clean, filtered through 500um mesh.  *** Not enough sample for pH or yellow bottle (silica, sulfate, chloride).;QC: 20101118P Spikes: 107.945 Reps: 4.040; 3.797; 10.856; 10.085 Knowns: 99.647; 99.335;"
11/03/2010,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,0.4,µg/l,<,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1715.4,"Bucket in 28X10 @ 0915 hours.  Cool and cloudy all week.  1 fly in sample, filtered through 500um mesh.;QC: 20101118P Spikes: 107.945 Reps: 4.040; 3.797; 10.856; 10.085 Knowns: 99.647; 99.335;"
11/09/2010,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,93.439,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1292,"Bucket in 03XI10 @ 0915 hours.  Cold cloudy and rainy most of the week.  Sample very clean, still filtered through 500um mesh.  Heater plugged in to keep water thawed.;QC: 20110104N Spikes: 107.128; 109.883 Reps: 99.770; 99.195; 174.026; 180.933; 300.087; 300.087 Knowns: 105.261; 108.254; 109.060;"
11/09/2010,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,159.059,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,711.2,"Bucket in 03XI10 @ 0915 hours.  Cold cloudy and rainy most of the week.  One gnat in sample, filtered through 500um mesh.;QC: 20110104N Spikes: 107.128; 109.883 Reps: 99.770; 99.195; 174.026; 180.933; 300.087; 300.087 Knowns: 105.261; 108.254; 109.060;"
11/09/2010,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,3.949,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,711.2,"Bucket in 03XI10 @ 0915 hours.  Cold cloudy and rainy most of the week.  One gnat in sample, filtered through 500um mesh.;QC: 20101221P Spikes: 95.431; 97.570 Reps: 4.460; 4.853; 3.477; 3.477; 4.499; 4.342 Knowns: 97.856; 98.157; 99.935; 99.815;"
11/09/2010,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,3.949,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1292,"Bucket in 03XI10 @ 0915 hours.  Cold cloudy and rainy most of the week.  Sample very clean, still filtered through 500um mesh.  Heater plugged in to keep water thawed.;QC: 20101221P Spikes: 95.431; 97.570 Reps: 4.460; 4.853; 3.477; 3.477; 4.499; 4.342 Knowns: 97.856; 98.157; 99.935; 99.815;"
11/18/2010,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,155.03,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1696.8,QC: 20110104N Spikes: 107.128; 109.883 Reps: 99.770; 99.195; 174.026; 180.933; 300.087; 300.087 Knowns: 105.261; 108.254; 109.060;
11/18/2010,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,151.001,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,2434.3,"Bucket in 09XI10 @ 1000 hours.  Very light organics, filtered through 500um mesh.  Cool, rain, snow, left in cooler over night to thaw.;QC: 20110104N Spikes: 107.128; 109.883 Reps: 99.770; 99.195; 174.026; 180.933; 300.087; 300.087 Knowns: 105.261; 108.254; 109.060;"
11/18/2010,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,4.067,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,2434.3,"Bucket in 09XI10 @ 1000 hours.  Very light organics, filtered through 500um mesh.  Cool, rain, snow, left in cooler over night to thaw.;QC: 20101221P Spikes: 95.431; 97.570 Reps: 4.460; 4.853; 3.477; 3.477; 4.499; 4.342 Knowns: 97.856; 98.157; 99.935; 99.815;"
11/18/2010,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,4.774,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1696.8,QC: 20101221P Spikes: 95.431; 97.570 Reps: 4.460; 4.853; 3.477; 3.477; 4.499; 4.342 Knowns: 97.856; 98.157; 99.935; 99.815;
11/22/2010,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,64.082,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1579.5,"Bucket in 18XI10 @ 1530 hours. Moderate organics and 3 pine needles in sample, filtered through 500um mesh.  Very cold and windy, first Canadian front of the winter.  Only light snow so far, did not collect WET precip.  Sample partially frozen, thawed in;QC: 20110104N Spikes: 107.128; 109.883 Reps: 99.770; 99.195; 174.026; 180.933; 300.087; 300.087 Knowns: 105.261; 108.254; 109.060;"
11/22/2010,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,3.87,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1579.5,"Bucket in 18XI10 @ 1530 hours. Moderate organics and 3 pine needles in sample, filtered through 500um mesh.  Very cold and windy, first Canadian front of the winter.  Only light snow so far, did not collect WET precip.  Sample partially frozen, thawed in;QC: 20101221P Spikes: 95.431; 97.570 Reps: 4.460; 4.853; 3.477; 3.477; 4.499; 4.342 Knowns: 97.856; 98.157; 99.935; 99.815;"
12/02/2010,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,100.922,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1866.9,"Bucket in 22XI10 @ 0900 hours.  Very light organics, filtered through 500um mesh.  Snow last week, rainy today, left in cooler over night to filter with the thawing WET precip sample.;QC: 20110104N Spikes: 107.128; 109.883 Reps: 99.770; 99.195; 174.026; 180.933; 300.087; 300.087 Knowns: 105.261; 108.254; 109.060;"
12/02/2010,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,174.026,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,2946.5,"Bucket in 18XI10 @ 1230 hours.  Sample full of snow, ice and water.  Left in cooler over night to thaw.  Light particles in sample, filtered through 500um mesh.  Snow all last week, raining today.;QC: 20110104N Spikes: 107.128; 109.883 Reps: 99.770; 99.195; 174.026; 180.933; 300.087; 300.087 Knowns: 105.261; 108.254; 109.060;"
12/02/2010,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,1.709,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,2946.5,"Bucket in 18XI10 @ 1230 hours.  Sample full of snow, ice and water.  Left in cooler over night to thaw.  Light particles in sample, filtered through 500um mesh.  Snow all last week, raining today.;QC: 20101221P Spikes: 95.431; 97.570 Reps: 4.460; 4.853; 3.477; 3.477; 4.499; 4.342 Knowns: 97.856; 98.157; 99.935; 99.815;"
12/02/2010,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,2.416,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1866.9,"Bucket in 22XI10 @ 0900 hours.  Very light organics, filtered through 500um mesh.  Snow last week, rainy today, left in cooler over night to filter with the thawing WET precip sample.;QC: 20101221P Spikes: 95.431; 97.570 Reps: 4.460; 4.853; 3.477; 3.477; 4.499; 4.342 Knowns: 97.856; 98.157; 99.935; 99.815;"
12/08/2010,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,87.107,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1253.1,"Bucket in 02XII10 @ 1230 hours.  Sample pretty clean, filtered through 500um mesh.  Cold and cloudy all week.;QC: 20110104N Spikes: 107.128; 109.883 Reps: 99.770; 99.195; 174.026; 180.933; 300.087; 300.087 Knowns: 105.261; 108.254; 109.060;"
12/08/2010,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,1.748,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1253.1,"Bucket in 02XII10 @ 1230 hours.  Sample pretty clean, filtered through 500um mesh.  Cold and cloudy all week.;QC: 20101221P Spikes: 95.431; 97.570 Reps: 4.460; 4.853; 3.477; 3.477; 4.499; 4.342 Knowns: 97.856; 98.157; 99.935; 99.815;"
12/15/2010,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,57.75,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1252.5,"Bucket in 08XII10 @ 0930 hours.  Moderate organic debris and 1 bug in sample, filtered through 50oum mesh.  Warm rainy and windy for last week.  Mostly cloudy and windy today.;QC: 20110104N Spikes: 107.128; 109.883 Reps: 99.770; 99.195; 174.026; 180.933; 300.087; 300.087 Knowns: 105.261; 108.254; 109.060;"
12/15/2010,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,75.019,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,1985,"Bucket in 02XII10 @ 1230 hours.  light organic dust in sample (no ice or snow), filtered through 50oum mesh.  Warm rainy and windy for last week.  Mostly cloudy and windy today.;QC: 20110104N Spikes: 107.128; 109.883 Reps: 99.770; 99.195; 174.026; 180.933; 300.087; 300.087 Knowns: 105.261; 108.254; 109.060;"
12/15/2010,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,1.591,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,1985,"Bucket in 02XII10 @ 1230 hours.  light organic dust in sample (no ice or snow), filtered through 50oum mesh.  Warm rainy and windy for last week.  Mostly cloudy and windy today.;QC: 20101221P Spikes: 95.431; 97.570 Reps: 4.460; 4.853; 3.477; 3.477; 4.499; 4.342 Knowns: 97.856; 98.157; 99.935; 99.815;"
12/15/2010,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,3.517,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1252.5,"Bucket in 08XII10 @ 0930 hours.  Moderate organic debris and 1 bug in sample, filtered through 50oum mesh.  Warm rainy and windy for last week.  Mostly cloudy and windy today.;QC: 20101221P Spikes: 95.431; 97.570 Reps: 4.460; 4.853; 3.477; 3.477; 4.499; 4.342 Knowns: 97.856; 98.157; 99.935; 99.815;"
12/22/2010,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,56.723,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1248.3,"Bucket in on 15XII10 @ 0910 hours.  Sample clean with only a few organics, filtered through 500 um mesh.  Mostly dry and cold, occassional light snow a few dats ago.  *****COLLECTED WET PRECIP SAMPLE, NOT ENOUGH TO SAMPLE----DISCARDED************;QC: 20110217N Spikes: 103.048 Reps: 116.396; 115.226 Knowns: 99.216; 97.110;Glutamic acid digestion check standard=102%"
12/22/2010,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,4.254,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1248.3,"Bucket in on 15XII10 @ 0910 hours.  Sample clean with only a few organics, filtered through 500 um mesh.  Mostly dry and cold, occassional light snow a few dats ago.  *****COLLECTED WET PRECIP SAMPLE, NOT ENOUGH TO SAMPLE----DISCARDED************;QC: 20110125P Spikes: 102.849 Reps: 8.287; 8.933 Knowns: 103.717; 97.037;"
